,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,label
10,0.2571037,0.3554838,0.30080274,0.17708044,0.15569368,0.0,0.3952765,0.16901425,0.16880454,0.116371535,0.20097922,0.13626376,0.33059078,0.18656233,0.012257928,0.21454251,0.14985815,0.07360312,0.3871944,0.30461517,0.14851904,0.3100002,0.26878646,0.07064207,0.35870427,0.17937776,0.050519723,0.17515872,0.0,0.11583345,0.27690503,0.09601166,0.2937251,0.3653653,0.23906738,0.4588835,0.20395312,0.3649974,0.21113142,0.1985006,0.3849049,0.1136007,0.19514841,0.2712725,0.31935725,0.10161444,0.21356106,0.22305185,0.25906122,0.0,0.19781959,0.37270525,0.08897392,0.2033846,0.01609382,0.43355644,0.20467338,0.17630267,0.20041072,0.15652107,0.21246347,0.16464819,0.3672468,0.091771424,0.0,0.12682745,0.22951594,0.26460227,0.082617044,0.18639633,0.006774962,0.20029059,0.21060331,0.46590504,0.31253463,0.08285905,0.10224287,0.23784134,0.37383097,0.19737604,0.47591996,0.07810761,0.121454425,0.035495076,0.33039764,0.06486614,0.18235564,0.054302454,0.02294083,0.11048141,0.09069601,0.10868676,0.37099397,0.18656415,0.29589906,0.11624125,2
11,0.14801268,0.0,0.035728462,0.1744891,0.34820965,0.0,0.23861572,0.2700836,0.35863888,0.04564368,0.2442361,0.11423351,0.21953708,0.06371417,0.04526017,0.08242549,0.14101169,0.38226745,0.16144598,0.04864615,0.029514456,0.17658526,0.07954116,0.05585195,0.16945112,0.2156285,0.28561056,0.11591165,0.3930408,0.049294457,0.21518375,0.14069724,0.0,0.42605704,0.37110737,0.0,0.22635858,0.0,0.021383561,0.15173662,0.3055524,0.18870613,0.49182162,0.11345069,0.07889351,0.28788012,0.1004237,0.50572956,0.12662199,0.27010834,0.20041272,0.055402968,0.26177406,0.1234736,0.38541922,0.3116333,0.28835833,0.008700453,0.3068106,0.28227216,0.034364667,0.14331347,0.2424554,0.08741176,0.21968979,0.06897021,0.20528004,0.29484364,0.013797533,0.28417355,0.26399752,0.0793743,0.15415753,0.030387223,0.25387308,0.15777768,0.26256686,0.20425025,0.115418576,0.099181935,0.12085828,0.27151948,0.033163585,0.027314182,0.39008582,0.39372075,0.30591616,0.3514647,0.21329796,0.19462729,0.0,0.2818946,0.06984217,0.2440247,0.11495668,0.15110987,3
12,0.32346538,0.0,0.15348631,0.27325055,0.22619277,0.0,0.58303916,0.8135151,0.44557816,0.1657313,0.122959584,0.38650024,0.5711885,0.2001365,0.13099681,0.18491438,0.49071604,0.70862126,0.474893,0.109571554,0.12289303,0.027147107,0.49599734,0.116940476,0.60154116,0.5783861,0.7784762,0.26372427,0.7027818,0.0,0.15646477,0.70783997,0.0,1.080781,0.68920386,0.027320798,0.2704634,0.075047135,0.25647703,0.79766583,0.5711717,0.72099125,0.8474915,0.40430337,0.54701906,0.6430038,0.08414643,0.90500236,0.0,0.63972884,0.011085011,0.016464025,0.57716787,0.3648433,0.7862989,0.60593957,0.70802605,0.18994954,0.76990485,0.35986787,0.20950274,0.662228,0.35793686,0.017588478,0.6040547,0.33777997,0.7041027,0.58737254,0.22191106,0.6892494,0.90172076,0.26497632,0.33972952,0.03546498,0.49136987,0.49826023,0.34955907,0.7640148,0.49354413,0.0,0.010386758,0.35733676,0.18371183,0.13922937,0.75241226,1.0398489,0.7915148,0.5460088,0.68665576,0.14588822,0.14300351,0.7055281,0.22432542,0.19595641,0.42865872,0.45296675,3
13,0.32866022,0.24572855,0.32979804,0.22482087,0.047374588,0.0,0.45198697,0.19904944,0.08594049,0.22663972,0.02206083,0.26780045,0.28984517,0.25953966,0.0,0.3743741,0.17191948,0.263992,0.384076,0.35122734,0.101963855,0.24754608,0.3057524,0.17013103,0.44066012,0.33235726,0.18299125,0.27022097,0.1770542,0.11149359,0.3639091,0.16503632,0.32553732,0.52899563,0.19962192,0.39491767,0.27444538,0.36996952,0.32206437,0.33330274,0.5283154,0.30709457,0.2204791,0.26201075,0.3611245,0.16223094,0.080448434,0.31344572,0.30156344,0.07224284,0.23885167,0.20904657,0.11920926,0.09429471,0.22260565,0.2039495,0.18676905,0.029197026,0.2934787,0.14739244,0.10147826,0.20173126,0.40896353,0.0,0.06538835,0.13560535,0.41183582,0.3651857,0.089548305,0.34358424,0.15503067,0.14962336,0.20031275,0.33789876,0.2878475,0.16279335,0.11672328,0.43518952,0.3713345,0.097656876,0.35368043,0.114818804,0.2370537,0.045782764,0.4178688,0.19775426,0.2117491,0.0880381,0.16567597,0.13387363,0.17097722,0.23664528,0.36324582,0.02760208,0.3170448,0.09073476,2
14,0.4570824,0.73024994,0.5654171,0.15405281,0.38410747,0.0,0.6334534,0.47291788,0.25025696,0.27886617,0.2823915,0.7936242,0.6771202,0.53830194,0.032067724,0.14311762,0.1880392,0.15754008,0.30997148,0.48790643,0.30081108,0.60512835,0.2210494,0.13687381,0.20177996,0.22652285,0.2734237,0.38210124,0.029937228,0.52925414,0.6041926,0.21991403,0.5796137,0.21864653,0.24609558,0.72331434,0.7140755,0.5719243,0.57259667,0.06849886,0.540118,0.07915407,0.5256441,0.56986547,0.24832042,0.49380004,0.6731553,0.6230063,0.29357862,0.07472199,0.14015743,0.6543799,0.20311871,0.47373268,0.49267954,0.73162454,0.6312978,0.70306826,0.39373025,0.46389776,0.6070231,0.01218053,0.23583026,0.3564936,0.10127272,0.13067266,0.37089542,0.16661592,0.51080835,0.12425761,0.08152896,0.23942168,0.694628,0.7593459,0.1324015,0.17614561,0.21823132,0.13566077,0.55813813,0.58564055,0.7191347,0.3790599,0.18807633,0.29593468,0.27868,0.3444461,0.4044403,0.30282554,0.27604467,0.14369723,0.2813486,0.21114996,0.37615064,0.30553603,0.5719781,0.11017466,1
15,0.045689866,0.36548078,0.26479146,0.2479631,0.03558647,0.0,0.22772464,0.09130905,0.12528399,0.04331709,0.06545259,0.0880386,0.31506884,0.19708395,0.017026085,0.16735053,0.19756687,0.08597379,0.2547466,0.26408833,0.07714398,0.089822374,0.2811116,0.13328369,0.26957858,0.120726846,0.13111877,0.110650465,0.011019956,0.11935961,0.04986157,0.1386103,0.3009981,0.2477835,0.1895522,0.30575442,0.007096652,0.22430593,0.34313244,0.37244368,0.116225824,0.24832115,0.031209752,0.24228007,0.36940092,0.16549504,0.15786986,0.16180936,0.043968886,0.09455916,0.06339608,0.20308277,0.068047985,0.116821505,0.2076194,0.25738752,0.14977,0.15357593,0.13685733,0.044339918,0.18939579,0.21886425,0.15441817,0.13905407,0.10511277,0.24041566,0.36446658,0.1609979,0.3074148,0.13182202,0.16596854,0.19703037,0.06629801,0.29532424,0.09400503,0.20391114,0.025505058,0.33064988,0.23843405,0.11090875,0.16318223,0.12599908,0.079569586,0.023936968,0.07834058,0.16869894,0.10227553,0.11375237,0.2501619,0.041286755,0.295876,0.32816708,0.31321388,0.1489794,0.31248164,0.16263485,2
16,0.49667224,0.3627985,0.38874096,0.33853462,0.02336216,0.0,0.7006316,0.4178515,0.13784261,0.26956338,0.006944407,0.45637324,0.55968946,0.3029963,0.021601895,0.3824195,0.32742712,0.3768636,0.7372177,0.38576993,0.21567866,0.16561249,0.7390449,0.1867716,0.6226299,0.55060166,0.51761174,0.2725981,0.2933057,0.17975837,0.27557644,0.52140486,0.50290066,0.9319764,0.4550749,0.53063136,0.34407756,0.52876896,0.6232336,0.6725608,0.7696308,0.6287916,0.4101254,0.50584996,0.6859937,0.34852344,0.23449999,0.39470518,0.33920014,0.25007087,0.12949283,0.26850468,0.27158028,0.24373181,0.35127234,0.36026692,0.48493123,0.2851274,0.56084394,0.25773135,0.24976042,0.46956554,0.40580866,0.0,0.39616653,0.35985082,0.7504223,0.57305485,0.22575387,0.44680184,0.4054667,0.2622552,0.17486872,0.47727457,0.54795086,0.23619361,0.18851718,0.754223,0.6938946,0.0,0.41075101,0.07190783,0.2699764,0.12690559,0.63207626,0.49468186,0.4496002,0.14324221,0.5190021,0.17382288,0.22110724,0.47411624,0.5975732,0.062321573,0.42279163,0.21956295,2
17,0.25449187,0.42836773,0.11257231,0.25561225,0.047100723,0.0,0.46028247,0.4772176,0.20482756,0.23614845,0.24920112,0.66650826,0.44978064,0.18536113,0.06584668,0.56950563,0.31958428,0.45270404,0.5221598,0.29075044,0.28213286,0.0,0.86843,0.35484812,0.3492313,0.7095176,0.56363773,0.28165013,0.43142506,0.35087585,0.47757894,0.56548965,0.5753824,0.93712246,0.3165072,0.27875665,0.16961682,0.2865458,0.70620865,0.93559796,0.5015866,0.75264364,0.33446503,0.44560134,0.7505655,0.23309082,0.044475295,0.25367945,0.15512134,0.46955916,0.073721945,0.2274498,0.25088757,0.25210118,0.7623127,0.25172347,0.21694532,0.24023032,0.32248253,0.031884737,0.26353073,0.43108222,0.30446506,0.14398348,0.47696516,0.52650905,0.8020136,0.4479899,0.5742493,0.3854795,0.8385147,0.15131588,0.15508793,0.17697212,0.37074605,0.37856603,0.15865716,0.90398705,0.30002344,0.15343887,0.12603553,0.4556316,0.2249958,0.11375789,0.45876926,0.7543056,0.23965324,0.19866282,0.81289196,0.2219776,0.5363809,0.6766144,0.59643465,0.111694425,0.23278403,0.12934746,3
18,0.14034277,0.4308264,0.15559393,0.10717517,0.0,0.0,0.2688893,0.24834058,0.04257198,0.06225062,0.06945489,0.30074513,0.2891034,0.11792134,0.009920219,0.30519155,0.09827079,0.032069217,0.32088104,0.20575762,0.09761137,0.05164794,0.35353807,0.105763726,0.30193877,0.23434186,0.2763378,0.12973231,0.14432248,0.21279065,0.16451691,0.31178728,0.3396694,0.4161283,0.13643555,0.26783636,0.074063495,0.22780651,0.47069454,0.39227477,0.32607713,0.35613605,0.11482618,0.36934543,0.38949114,0.10401721,0.11915524,0.18376413,0.021376343,0.13684757,0.021556892,0.20715144,0.16901433,0.10591692,0.31561038,0.11128074,0.05510399,0.15770875,0.23681355,0.09000002,0.24386981,0.28993234,0.08358616,0.11412028,0.2376999,0.2953277,0.3919437,0.18458717,0.28021216,0.15093331,0.25711387,0.23421465,0.10386257,0.18074793,0.16090272,0.101840146,0.043154128,0.41911379,0.33262217,0.0995262,0.15240592,0.17673603,0.13630274,0.08040592,0.2195448,0.25529358,0.17250784,0.0020560622,0.38990253,0.0,0.22064295,0.2739793,0.2961771,0.04022365,0.17671409,0.02104174,2
19,0.24731535,0.5355232,0.30189145,0.33446988,0.71969444,0.0,0.24849707,0.5850143,0.5860069,0.043238472,0.6267495,0.0,0.74899185,0.29727614,0.048518844,0.0,0.16534539,0.18000168,0.34640536,0.15576018,0.20463511,0.52769417,0.0,0.09788322,0.5011737,0.0,0.26639113,0.22233535,0.105205044,0.44718784,0.17018326,0.06658612,0.0,0.07592811,0.8155155,0.37055716,0.33248276,0.07616757,0.0,0.048588775,0.17775527,0.0,0.5199427,0.5701074,0.1208493,0.46875972,0.35435307,0.8338919,0.07538432,0.03498587,0.1289089,0.7274152,0.278347,0.45095342,0.17094548,1.0397605,0.36358413,0.30131426,0.65992755,0.5797818,0.51433015,0.28142127,0.39097512,0.31844294,0.06846327,0.30501452,0.15713683,0.21998942,0.08493118,0.074544035,0.06968637,0.46488142,0.8901053,0.6160717,0.24550623,0.3913275,0.4020928,0.05484661,0.34322014,0.5807099,0.4682934,0.40336037,0.088870436,0.2611285,0.4542499,0.17031299,0.43506983,0.26190093,0.091552734,0.0,0.12113334,0.44183075,0.5231188,0.6255189,0.5372628,0.2183247,4
20,0.21462815,0.15870342,0.13375922,0.1588169,0.1168825,0.0,0.34344122,0.4599895,0.16858146,0.15108961,0.07948769,0.341305,0.3290106,0.123378664,0.060283773,0.25988686,0.26470262,0.3658204,0.34794366,0.07706771,0.103662625,0.06377056,0.4801377,0.084394634,0.335442,0.42023152,0.40389276,0.18998118,0.34786028,0.17178991,0.22731565,0.40019986,0.14555049,0.5274389,0.33486047,0.14540514,0.14736645,0.12453939,0.34285176,0.4947433,0.3771429,0.469264,0.4504462,0.39951217,0.4282946,0.28963494,0.07676193,0.4803429,0.047821883,0.4176018,0.013589874,0.07026066,0.29862747,0.15745178,0.47872835,0.31116408,0.36106157,0.20028041,0.41689166,0.20778331,0.17879261,0.40219688,0.19946022,0.10073441,0.39383957,0.30014887,0.41200104,0.2725564,0.14495069,0.35884464,0.42715517,0.19402984,0.18475999,0.12886943,0.26151744,0.23984064,0.2081112,0.54627544,0.3136506,0.11756232,0.12325296,0.22328876,0.098733276,0.06409666,0.43934697,0.48992205,0.39079034,0.21941128,0.39693296,0.020055681,0.1182213,0.38878104,0.22125724,0.09118236,0.29207045,0.14190027,0
21,0.13561265,0.09099137,0.1561887,0.16435552,0.028956458,0.0,0.22532406,0.17633551,0.10914582,0.11697286,0.04274775,0.19016996,0.1810681,0.12159684,0.018294716,0.21970749,0.17554556,0.22744103,0.22329089,0.17668277,0.06875483,0.036421362,0.2467252,0.10503029,0.19724053,0.22457717,0.13995853,0.11538811,0.16522098,0.05495823,0.1808958,0.1437937,0.17366995,0.4352095,0.12703931,0.16702646,0.14032905,0.2043916,0.2163263,0.31572312,0.25380772,0.23570213,0.23931119,0.15868229,0.28758258,0.10783912,0.055243365,0.24360946,0.110665575,0.19262229,0.092850514,0.067698985,0.13065407,0.09611354,0.1501188,0.13657238,0.16060907,0.10435066,0.2028125,0.12216168,0.09172239,0.18800646,0.21725799,0.0,0.10512844,0.17531781,0.27376086,0.23914799,0.17253226,0.21408829,0.22589013,0.09747511,0.05839213,0.18844442,0.19051073,0.13070627,0.08975971,0.3331553,0.22485447,0.0,0.17178255,0.100817986,0.07081165,0.0031809546,0.2853548,0.19997218,0.16189213,0.1029211,0.20583092,0.076440275,0.13045016,0.23312128,0.200508,0.08786431,0.1570846,0.10536916,2
22,0.18786816,0.26046014,0.15360008,0.2763936,0.34231323,0.0,0.22229028,0.2402929,0.23137411,0.20991115,0.32227683,0.23411661,0.1655918,0.074285045,0.03878802,0.36543193,0.08179282,0.15186964,0.3251835,0.114723936,0.15040119,0.4504622,0.09093729,0.12485849,0.2702064,0.15855277,0.0,0.12044965,0.034410685,0.2914539,0.23163666,0.0,0.22419591,0.11198449,0.20043832,0.36459094,0.3683433,0.21868673,0.05324098,0.002686739,0.19652796,0.0,0.14688388,0.2388025,0.17964648,0.023689209,0.13755691,0.27429706,0.28306654,0.100005016,0.37265456,0.26024565,0.10520768,0.026129253,0.10221448,0.31101698,0.0692489,0.104389355,0.1796751,0.3424887,0.29267126,0.1711227,0.42286924,0.30067402,0.0,0.211521,0.04936973,0.16965523,0.0,0.101872474,0.0,0.2150678,0.37829158,0.26608828,0.18232109,0.0,0.29046178,0.02148705,0.2598081,0.2665373,0.44998354,0.26227653,0.046299353,0.0,0.38728672,0.029076487,0.12744063,0.109365754,0.030297302,0.24222137,0.10902044,0.005013697,0.3179031,0.28820416,0.09573331,0.0,4
23,0.2536186,0.100725554,0.25825605,0.37607318,0.30077612,0.0,0.30638102,0.0776343,0.27052104,0.1624513,0.23714648,0.037309196,0.27200672,0.17448731,0.043376073,0.28702834,0.2716784,0.31732565,0.4654055,0.2791951,0.124302626,0.2912752,0.120813504,0.15613173,0.5297425,0.15487811,0.0,0.16766115,0.13395205,0.00294061,0.20340231,0.0,0.16053426,0.38006216,0.3401926,0.2675872,0.20501308,0.17179704,0.014966577,0.15090925,0.36964184,0.1025763,0.21929736,0.15273863,0.3225313,0.15592426,0.0,0.3230241,0.37604862,0.0,0.37682107,0.29113477,0.1088343,0.09470262,0.0,0.36751288,0.054828547,0.0,0.21289793,0.12381144,0.03518044,0.24987987,0.4246142,0.12883715,0.0,0.1943644,0.27936465,0.3983599,0.008082509,0.34968317,0.0,0.10595265,0.20795089,0.371571,0.4022529,0.23734538,0.15606254,0.1885911,0.29656303,0.063480474,0.42191565,0.18124507,0.14602576,0.0,0.47396445,0.050263584,0.08744124,0.15227045,0.0,0.31723058,0.110257,0.26015583,0.39032066,0.27081785,0.25969288,0.16841367,5
