,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,label
10,0.0,0.2525958,0.2990433,0.1739741,0.1959535,0.20735177,0.4912463,0.0,0.060527187,0.38441974,0.1527525,0.38144034,0.24498245,0.49638057,0.0,0.36531773,0.4714911,0.5873172,0.68493664,0.5226778,0.54438955,0.1803713,0.38846192,0.5006359,0.6980834,0.5330734,0.19878364,0.28514555,0.08465433,0.069651626,0.32164213,0.109137714,0.46498975,0.5861094,0.08867022,0.0,0.0,0.0,0.14821914,0.27576718,0.55974454,0.34378558,0.0,0.3184665,0.59192866,0.15553609,0.0,0.12078839,0.56814283,0.121252686,0.23253089,0.21686545,0.10407883,0.15494864,0.0,0.16551271,0.10204737,0.22917917,0.21650511,0.042850476,0.0,0.45518357,0.07446381,0.047723282,0.0,0.09317286,0.6769985,0.57092124,0.2118251,0.22911054,0.0849915,0.11612652,0.15930444,0.25983703,0.48166296,0.32224807,0.0,0.42543697,0.3778981,0.1035368,0.0,0.18183815,0.7510559,0.13056846,0.57718956,0.1005291,0.18761368,0.22722852,0.21050751,0.31403527,0.12368264,0.22738534,0.49687403,0.17971691,0.25741383,0.2574962,2
11,0.0,0.45415944,0.014311526,0.055551283,0.4549116,0.3133286,0.0,0.5584091,0.16109231,0.43047398,0.467851,0.267982,0.0,0.03619367,0.0,0.5717063,0.0,0.12113704,0.058782235,0.0,0.047923017,0.49181956,0.14958555,0.2693051,0.13979706,0.53779876,0.0,0.24704927,0.37571174,0.7120589,0.5023029,0.108329006,0.15293978,0.23398763,0.119977,0.0,0.0,0.0,0.23814277,0.18732041,0.24731426,0.09186016,0.25342318,0.3338678,0.0,0.0021713525,0.0,0.21287973,0.44252136,0.4478269,0.5072853,0.11067136,0.23942196,0.0,0.37672785,0.1836563,0.17602906,0.23661381,0.26542294,0.61837137,0.0,0.37537053,0.1593563,0.3747399,0.33301187,0.29400676,0.0,0.09935436,0.08895553,0.005670145,0.08501113,0.31062886,0.6361546,0.0,0.36451715,0.0,0.49126858,0.15357317,0.4032352,0.6033868,0.0,0.30648795,0.17008337,0.09085867,0.35056597,0.21403632,0.13436605,0.10761923,0.19934899,0.28577054,0.31109613,0.0,0.22690362,0.32589072,0.0,0.0,0
12,0.0,0.29629275,0.09317187,0.044927806,0.007382661,0.0,0.3700721,0.2337949,0.0,0.2851715,0.0,0.27826458,0.067396455,0.3016215,0.0,0.32727402,0.22669443,0.2952428,0.43067253,0.20723525,0.20577617,0.2178033,0.45940918,0.1856995,0.61416054,0.52135247,0.16620214,0.3217045,0.08136448,0.21025617,0.26289043,0.22152579,0.3411264,0.36708888,0.11316001,0.0,0.0,0.0,0.25446507,0.37890887,0.5515172,0.41729134,0.03501629,0.49606526,0.38469046,0.008452781,0.0,0.23963101,0.28232962,0.15060027,0.043187983,0.08141171,0.18554497,0.02163075,0.10169786,0.1258477,0.18719563,0.23875487,0.3744412,0.20929298,0.0,0.63190794,0.061566554,0.082870096,0.10855487,0.18247429,0.4055299,0.300173,0.0,0.120076984,0.19424921,0.32487437,0.084416255,0.17606616,0.4685611,0.16868532,0.053346656,0.4690429,0.46429664,0.0,0.0,0.0,0.7943919,0.023543887,0.58346987,0.0,0.2895051,0.0,0.04847628,0.059077043,0.11336951,0.10166101,0.3253122,0.0029845387,0.052505977,0.11158855,2
13,0.0,0.14576459,0.30785,0.36190057,0.65589106,0.7855384,0.10332294,0.07298364,0.41871345,0.57134855,0.6258975,0.37281787,0.2172513,0.3338867,0.0,0.358974,0.2577009,0.62647945,0.30582243,0.4322307,0.56760997,0.24741925,0.024128716,0.7849979,0.061986335,0.42405352,0.15960301,0.19597372,0.3134759,0.37681836,0.5723653,0.0,0.24153887,0.49542555,0.076001555,0.0,0.0,0.0,0.07637397,0.0,0.40265733,0.0,0.085855685,0.0,0.3319948,0.3895182,0.0,0.03784194,0.6604221,0.34223804,0.72237206,0.30253932,0.119184375,0.25954923,0.34028843,0.13309056,0.08503759,0.18575525,0.0,0.16883841,0.0,0.0,0.14149237,0.19636206,0.11776912,0.06698697,0.4096272,0.5562833,0.45967722,0.17224836,0.0,0.0,0.76868033,0.112212725,0.26626927,0.33981076,0.29264945,0.09492274,0.15680657,0.7433378,0.0,0.67531896,0.06270316,0.43685848,0.1955902,0.3780281,0.0,0.56882226,0.5355736,0.76801085,0.405099,0.2062327,0.43799627,0.5160185,0.15264465,0.26147467,5
14,0.0,0.058587074,0.034810416,0.3949193,0.02419208,0.06070839,0.1756728,0.29505587,0.008301444,0.0,0.0,0.021474687,0.33640695,0.023663871,0.0,0.0,0.44322065,0.5437738,0.29444128,0.01334703,0.07014579,0.0,0.3023369,0.041949622,0.40921628,0.13841785,0.538673,0.3401131,0.41365683,0.0,0.017105654,0.40577656,0.0,0.46884134,0.39246088,0.0,0.0,0.0,0.0,0.27257285,0.1876385,0.3611802,0.46465632,0.3942596,0.3139845,0.47422674,0.0,0.48999804,0.029479109,0.4224339,0.07437011,0.0,0.53089714,0.23720339,0.25842717,0.31476042,0.3650129,0.09208111,0.4966327,0.043559752,0.0,0.342564,0.052987114,0.0,0.41772878,0.0,0.59714377,0.52557695,0.08009708,0.40462518,0.53670084,0.31635332,0.0,0.061957195,0.0,0.54326075,0.13902527,0.47735804,0.046792895,0.0,0.0,0.046735674,0.5338884,0.07313807,0.4058286,0.22308043,0.46934855,0.34618226,0.062787466,0.035159536,0.0,0.4333799,0.0,0.081166536,0.21814169,0.45972145,3
15,0.0,0.14227086,0.049691133,0.21220075,0.5525803,0.5830955,0.0020001791,0.37243018,0.21315937,0.6829833,0.39782298,0.39647257,0.0,0.0,0.0,0.48037094,0.0099949315,0.52469176,0.0,0.0,0.26902166,0.3793887,0.04686309,0.44698733,0.036307473,0.53363323,0.014038049,0.4361829,0.4565689,0.4117018,0.62392837,0.03238807,0.0846744,0.67543757,0.091523014,0.0,0.0,0.0,0.03059616,0.040135667,0.37650925,0.029361881,0.47563893,0.036852296,0.0566952,0.14111201,0.0,0.26283616,0.7547457,0.6197529,0.6891664,0.0,0.3665631,0.030696116,0.46311232,0.028808065,0.21251252,0.14003056,0.11382354,0.39962423,0.0,0.10960528,0.22153266,0.14202076,0.2704845,0.0010530949,0.011607632,0.5032815,0.0,0.11359372,0.021284446,0.0,0.71691567,0.0,0.50468093,0.004546739,0.59622544,0.17285381,0.18583788,0.4969029,0.0,0.39555097,0.091823846,0.0,0.40379623,0.22114451,0.07182351,0.36463082,0.15689807,0.5368443,0.098609336,0.0,0.0,0.32628608,0.0,0.019439153,6
16,0.0,0.14710025,0.18039513,0.23882934,0.32120103,0.42144665,0.045725252,0.0,0.27981693,0.12805992,0.45924005,0.18537994,0.31081372,0.34430206,0.0,0.2283889,0.24874526,0.3648796,0.34376806,0.448317,0.35405207,0.10798247,0.08580864,0.42216092,0.11174467,0.19878976,0.16823158,0.028421003,0.1125532,0.19903435,0.2571933,0.03551001,0.20935127,0.092079766,0.019054338,0.0,0.0,0.0,0.18170363,0.17330943,0.095683806,0.10494271,0.0,0.067836866,0.27229923,0.24392463,0.0,0.016025454,0.19639139,0.11179398,0.35401833,0.38079253,0.0,0.2986709,0.17588586,0.16986617,0.0,0.16967474,0.0,0.045352627,0.0,0.08037555,0.024439046,0.22008055,0.11239897,0.21797132,0.40187097,0.24489984,0.55480236,0.1447596,0.16266434,0.0,0.40206343,0.083076134,0.0053680427,0.29990083,0.098464176,0.060546953,0.07164517,0.465382,0.0,0.48117942,0.15353894,0.47733563,0.008582294,0.324267,0.0,0.4022621,0.4569248,0.36105058,0.4457578,0.35125247,0.50302905,0.36207283,0.2087716,0.221721,5
17,0.0,0.42541176,0.018641898,0.0,0.0,0.061330374,0.038761083,0.41156343,0.0,0.083115146,0.0978038,0.3671165,0.040673863,0.3718228,0.0,0.29785508,0.022957593,0.00957308,0.04995474,0.24606976,0.04091689,0.123691104,0.50444096,0.06439999,0.016019799,0.6136966,0.2696392,0.24256396,0.010478333,0.47600153,0.52673787,0.47620612,0.34279603,0.0,0.0,0.0,0.0,0.0,0.64131093,0.4851715,0.2015878,0.4119243,0.0,0.5668311,0.05874593,0.06891344,0.0,0.03977851,0.0,0.35671636,0.0,0.25337413,0.09902505,0.16061023,0.39489788,0.15116347,0.24838918,0.3566802,0.14257121,0.22303823,0.0,0.30693117,0.016633729,0.22942543,0.5177798,0.2672915,0.36124465,0.023024898,0.5671699,0.022642262,0.6224754,0.18323755,0.0,0.06550522,0.0,0.19502549,0.18525884,0.43040183,0.17971301,0.5009413,0.0,0.2868297,0.6443277,0.6365745,0.11115424,0.4577922,0.10909881,0.0011401922,0.30969584,0.0,0.5022502,0.26941818,0.34443328,0.030956462,0.0,0.10476708,0
18,0.0,0.5059847,0.03904826,0.009362012,0.09974621,0.165939,0.0,0.30084917,0.101534575,0.020303067,0.35138646,0.24813692,0.18698157,0.39264295,0.0,0.34169564,0.041945066,0.025701672,0.16948862,0.313101,0.08350171,0.21116458,0.47450322,0.17047079,0.07395272,0.51864654,0.13327542,0.097310446,0.044539582,0.49377596,0.40535998,0.30659744,0.31236234,0.0,0.0,0.0,0.0,0.0,0.58824617,0.5067476,0.13331884,0.40164012,0.012634166,0.4980257,0.068585195,0.07794482,0.0,0.050163746,0.0,0.19145371,0.09301423,0.43618873,0.019294064,0.20141235,0.29392496,0.14609894,0.13546911,0.33505717,0.06816885,0.26559165,0.0,0.42958918,4.8317015e-05,0.35463274,0.40214354,0.48905635,0.36663428,0.03497512,0.570392,0.0,0.51627165,0.22661489,0.02548255,0.0485566,0.0,0.17761904,0.24086192,0.32892475,0.2661544,0.5014168,0.0,0.39406952,0.5043693,0.5901905,0.11093862,0.5159805,0.07684885,0.13253579,0.3639189,0.021238938,0.6256325,0.32804796,0.5068308,0.19254395,0.027199946,0.111336514,0
19,0.0,0.51871246,0.017445968,0.0027358532,0.32331526,0.10508053,0.015759533,0.40079257,0.12777367,0.05126258,0.4395148,0.17319345,0.20829146,0.26106998,0.0,0.42700288,0.08561809,0.04819293,0.35537708,0.26618904,0.09244976,0.33906418,0.3326117,0.2067358,0.2938226,0.36276275,0.12704855,0.1115193,0.08688445,0.5356332,0.32339272,0.09450938,0.23422702,0.0,0.025412634,0.0,0.0,0.0,0.31951678,0.40012568,0.20910643,0.20226173,0.05831855,0.42179257,0.12252584,0.07610442,0.0,0.13663456,0.18229619,0.11029947,0.18730104,0.4199532,0.03428479,0.076228954,0.15090805,0.26675522,0.11446133,0.28614783,0.14674032,0.42917454,0.0,0.50955087,0.033009425,0.32619786,0.21404174,0.4803131,0.29925263,0.10920952,0.40401822,0.0,0.30274552,0.40537834,0.24884814,0.04844943,0.28680947,0.1515478,0.17189947,0.23963135,0.4177736,0.42097878,0.0,0.32018867,0.3769141,0.3735507,0.25445127,0.24138454,0.10335601,0.21076626,0.2821418,0.08893473,0.44234082,0.22972178,0.5839792,0.29313922,0.04737318,0.07139307,4
20,0.0,0.17124832,0.0,0.14077577,0.31619662,0.2592393,0.03764501,0.31747937,0.12772039,0.41445696,0.2840429,0.22712454,0.06355676,0.05179213,0.0,0.4056785,0.0547446,0.31524432,0.113592796,0.07847437,0.14012519,0.2590739,0.08909494,0.2894504,0.1802465,0.40829343,0.11308253,0.23563951,0.34985048,0.31753963,0.34866828,0.09478425,0.14917694,0.38104597,0.1460668,0.0,0.0,0.0,0.108365476,0.21273318,0.28816712,0.09808733,0.33929494,0.17438358,0.11404741,0.06435306,0.0,0.23207462,0.44941396,0.41929892,0.45149887,0.0,0.28074133,0.0031998232,0.29311997,0.060843788,0.13542634,0.14026228,0.19666871,0.3164448,0.0,0.2003926,0.14092092,0.15363288,0.26334736,0.14039543,0.1541131,0.32479066,0.050403975,0.14171787,0.1543889,0.1919105,0.45896912,0.0,0.30248547,0.11923212,0.4018647,0.24389432,0.13606629,0.38793203,0.0,0.25032756,0.34573713,0.104525015,0.37103504,0.22508542,0.16760337,0.21484464,0.17883354,0.26656386,0.16116475,0.08368027,0.11018982,0.30561107,0.0,0.10014277,6
21,0.0,0.086005464,0.1858229,0.3025063,0.30441022,0.40058017,0.039358217,0.012352113,0.22891177,0.039624188,0.3619362,0.113970146,0.44916862,0.27531374,0.0,0.0,0.3240629,0.32688117,0.30134684,0.2910285,0.25088534,0.04472726,0.0719902,0.2669586,0.15255243,0.0,0.32898667,0.0,0.17412874,0.04719241,0.12148622,0.09382342,0.099147,0.13793305,0.18777893,0.0,0.0,0.0,0.013487868,0.08148021,0.023686178,0.025715336,0.07391686,0.117129855,0.24474086,0.41353646,0.0,0.18405545,0.09586304,0.14005879,0.30285302,0.37050417,0.073844366,0.35403234,0.07626497,0.3032683,0.11334423,0.14772084,0.07129372,0.061963137,0.0,0.038431756,0.0,0.13635133,0.13078481,0.14394355,0.45464775,0.32611287,0.49340165,0.24764049,0.23763375,0.035391755,0.35328507,0.113709494,0.0,0.40439922,0.06577469,0.05737298,0.039716404,0.40851548,0.0,0.36179113,0.064295545,0.423697,0.0,0.3184466,0.05676849,0.37635294,0.37420958,0.25189105,0.28879058,0.4031205,0.29826978,0.36211026,0.25895494,0.3926406,5
22,0.0,0.1617652,0.40337554,0.35006526,0.39260083,0.4163217,0.40642467,0.0,0.29480004,0.16088071,0.3088939,0.1412462,0.48577404,0.38236508,0.0,0.0,0.43944815,0.51227045,0.57358134,0.43476975,0.39046454,0.11841108,0.04722341,0.4343267,0.46465185,0.0,0.4298207,0.034937575,0.14808138,0.0,0.055541713,0.036206305,0.27251765,0.35975644,0.24825749,0.0,0.0,0.0,0.0,0.050232016,0.27310097,0.060133234,0.025869496,0.19732776,0.49582762,0.43375945,0.0,0.21415775,0.36482114,0.018822718,0.34640312,0.4294598,0.035210546,0.3952889,0.0,0.41210002,0.09856735,0.22917554,0.2067748,0.08010475,0.0,0.10038413,0.016064024,0.08812167,0.0,0.0581426,0.58308023,0.4732866,0.42560878,0.3308073,0.041448846,0.0034946054,0.46862882,0.25637373,0.1197484,0.46213636,0.0,0.09465086,0.12133898,0.31879777,0.0,0.34361693,0.23116225,0.326308,0.18125598,0.17959774,0.13103363,0.44571957,0.38214302,0.38880506,0.18868554,0.35314324,0.45963866,0.4170313,0.4062316,0.40866604,5
23,0.0,0.48705965,0.0037644766,0.0,0.495436,0.0,0.06217206,0.55068034,0.108778566,0.03135799,0.35262653,0.0,0.22340451,0.0,0.0,0.37680015,0.0,0.0,0.39552295,0.0,0.0,0.6004811,0.0,0.0,0.67668927,0.0,0.0,0.0,0.35724592,0.5315962,0.0,0.0,0.0,0.028881907,0.38923827,0.0,0.0,0.0,0.0299557,0.3688373,0.09618067,0.0,0.3089289,0.556136,0.0,0.0,0.0,0.47667903,0.4193172,0.0,0.40821844,0.35704988,0.23346359,0.0,0.0,0.4155926,0.07572389,0.11555611,0.6220102,0.68908435,0.0,0.7589661,0.09925898,0.38439673,0.06721836,0.4810298,0.0,0.14051877,0.0,0.023602955,0.0,0.83677036,0.7091115,0.0,0.7348473,0.0,0.34927315,0.094483584,0.61564404,0.18604954,0.0,0.0,0.046989296,0.0,0.5933158,0.0,0.38683623,0.0,0.0,0.0,0.101318076,0.0,0.45991433,0.500992,0.0,0.0,4
